		Fator	Fator	incerteza (+ ou -)		#Cruzamentos	"Detecta se houve cruzamento 
há pouco tempo (200ms)"	#Cruzamentos + filtro lateral
15956	93	91.3598	91.7943	91.8943	91.6943	0	0	0
15957	94	91.4126	91.8054	91.9054	91.7054	0	0	0
15958	93	91.4444	91.8113	91.9113	91.7113	0	0	0
15959	93	91.4755	91.8173	91.9173	91.7173	0	0	0
15960	93	91.5060	91.8232	91.9232	91.7232	0	0	0
15961	93	91.5359	91.8291	91.9291	91.7291	0	0	0
15962	94	91.5851	91.8399	91.9399	91.7399	0	0	0
15963	93	91.6134	91.8457	91.9457	91.7457	0	0	0
15964	93	91.6412	91.8515	91.9515	91.7515	0	0	0
15965	93	91.6683	91.8573	91.9573	91.7573	0	0	0
15966	93	91.6950	91.8630	91.9630	91.7630	0	0	0
15967	92	91.7011	91.8637	91.9637	91.7637	0	0	0
15968	92	91.7071	91.8643	91.9643	91.7643	0	0	0
15969	94	91.7529	91.8750	91.9750	91.7750	0	0	0
15970	94	91.7979	91.8856	91.9856	91.7856	0	0	0
15971	94	91.8419	91.8962	91.9962	91.7962	0	0	0
15972	94	91.8851	91.9067	92.0067	91.8067	0	0	0
15973	94	91.9274	91.9172	92.0172	91.8172	0	0	0
15974	94	91.9688	91.9276	92.0276	91.8276	0	0	0
15975	95	92.0294	91.9430	92.0430	91.8430	0	0	0
15976	95	92.0888	91.9583	92.0583	91.8583	0	0	0
15977	94	92.1271	91.9685	92.0685	91.8685	0	0	0
15978	95	92.1845	91.9836	92.0836	91.8836	0	0	0
15979	96	92.2608	92.0037	92.1037	91.9037	0	0	0
15980	95	92.3156	92.0187	92.1187	91.9187	0	0	0
15981	95	92.3693	92.0336	92.1336	91.9336	0	0	0
15982	96	92.4419	92.0534	92.1534	91.9534	0	0	0
15983	97	92.5331	92.0782	92.1782	91.9782	0	0	0
15984	96	92.6024	92.0978	92.1978	91.9978	0	0	0
15985	96	92.6704	92.1173	92.2173	92.0173	0	0	0
15986	96	92.7370	92.1367	92.2367	92.0367	0	0	0
15987	96	92.8022	92.1560	92.2560	92.0560	0	0	0
15988	97	92.8862	92.1802	92.2802	92.0802	0	0	0
15989	97	92.9685	92.2043	92.3043	92.1043	0	0	0
15990	99	93.0891	92.2383	92.3383	92.1383	0	0	0
15991	99	93.2073	92.2721	92.3721	92.1721	0	0	0
15992	98	93.3032	92.3008	92.4008	92.2008	0	0	0
15993	98	93.3971	92.3293	92.4293	92.2293	0	0	0
15994	99	93.5092	92.3626	92.4626	92.2626	0	0	0
15995	100	93.6390	92.4008	92.5008	92.3008	0	0	0
15996	101	93.7862	92.4438	92.5438	92.3438	0	0	0
15997	99	93.8905	92.4766	92.5766	92.3766	0	0	0
15998	100	94.0127	92.5142	92.6142	92.4142	0	0	0
15999	99	94.1124	92.5466	92.6466	92.4466	0	0	0
16000	99	94.2102	92.5789	92.6789	92.4789	0	0	0
16001	100	94.3260	92.6160	92.7160	92.5160	0	0	0
16002	99	94.4194	92.6479	92.7479	92.5479	0	0	0
16003	99	94.5110	92.6797	92.7797	92.5797	0	0	0
16004	100	94.6208	92.7163	92.8163	92.6163	0	0	0
16005	99	94.7084	92.7477	92.8477	92.6477	0	0	0
16006	100	94.8142	92.7839	92.8839	92.6839	0	0	0
16007	99	94.8980	92.8150	92.9150	92.7150	0	0	0
16008	99	94.9800	92.8460	92.9460	92.7460	0	0	0
16009	99	95.0604	92.8767	92.9767	92.7767	0	0	0
16010	100	95.1592	92.9123	93.0123	92.8123	0	0	0
16011	100	95.2560	92.9478	93.0478	92.8478	0	0	0
16012	102	95.3909	92.9930	93.0930	92.8930	0	0	0
16013	103	95.5431	93.0431	93.1431	92.9431	0	0	0
16014	108	95.7922	93.1179	93.2179	93.0179	0	0	0
16015	104	95.9564	93.1723	93.2723	93.0723	0	0	0
16016	104	96.1172	93.2264	93.3264	93.1264	0	0	0
16017	105	96.2949	93.2853	93.3853	93.1853	0	0	0
16018	105	96.4690	93.3439	93.4439	93.2439	0	0	0
16019	106	96.6596	93.4071	93.5071	93.3071	0	0	0
16020	108	96.8864	93.4801	93.5801	93.3801	0	0	0
16021	108	97.1087	93.5527	93.6527	93.4527	0	0	0
16022	108	97.3265	93.6249	93.7249	93.5249	0	0	0
16023	107	97.5200	93.6918	93.7918	93.5918	0	0	0
16024	107	97.7096	93.7583	93.8583	93.6583	0	0	0
16025	109	97.9354	93.8346	93.9346	93.7346	0	0	0
16026	109	98.1567	93.9104	94.0104	93.8104	0	0	0
16027	107	98.3336	93.9758	94.0758	93.8758	0	0	0
16028	108	98.5269	94.0460	94.1460	93.9460	0	0	0
16029	108	98.7163	94.1157	94.2157	94.0157	0	0	0
16030	107	98.8820	94.1801	94.2801	94.0801	0	0	0
16031	108	99.0644	94.2492	94.3492	94.1492	0	0	0
16032	107	99.2231	94.3130	94.4130	94.2130	0	0	0
16033	107	99.3786	94.3764	94.4764	94.2764	0	0	0
16034	108	99.5511	94.4446	94.5446	94.3446	0	0	0
16035	111	99.7800	94.5273	94.6273	94.4273	0	0	0
16036	112	100.0244	94.6147	94.7147	94.5147	0	0	0
16037	113	100.2839	94.7066	94.8066	94.6066	0	0	0
16038	112	100.5183	94.7931	94.8931	94.6931	0	0	0
16039	111	100.7279	94.8741	94.9741	94.7741	0	0	0
16040	113	100.9733	94.9647	95.0647	94.8647	0	0	0
16041	114	101.2339	95.0599	95.1599	94.9599	0	0	0
16042	116	101.5292	95.1646	95.2646	95.0646	0	0	0
16043	115	101.7986	95.2638	95.3638	95.1638	0	0	0
16044	117	102.1026	95.3725	95.4725	95.2725	0	0	0
16045	116	102.3806	95.4756	95.5756	95.3756	0	0	0
16046	118	102.6930	95.5882	95.6882	95.4882	0	0	0
16047	115	102.9391	95.6853	95.7853	95.5853	0	0	0
16048	116	103.2003	95.7869	95.8869	95.6869	0	0	0
16049	116	103.4563	95.8879	95.9879	95.7879	0	0	0
16050	115	103.6872	95.9835	96.0835	95.8835	0	0	0
16051	115	103.9135	96.0786	96.1786	95.9786	0	0	0
16052	115	104.1352	96.1732	96.2732	96.0732	0	0	0
16053	115	104.3525	96.2673	96.3673	96.1673	0	0	0
16054	117	104.6054	96.3710	96.4710	96.2710	0	0	0
16055	117	104.8533	96.4741	96.5741	96.3741	0	0	0
16056	119	105.1363	96.5868	96.6868	96.4868	0	0	0
16057	120	105.4335	96.7038	96.8038	96.6038	0	0	0
16058	120	105.7249	96.8203	96.9203	96.7203	0	0	0
16059	120	106.0104	96.9362	97.0362	96.8362	0	0	0
16060	120	106.2902	97.0515	97.1515	96.9515	0	0	0
16061	121	106.5844	97.1713	97.2713	97.0713	0	0	0
16062	122	106.8927	97.2954	97.3954	97.1954	0	0	0
16063	123	107.2148	97.4239	97.5239	97.3239	0	0	0
16064	125	107.5705	97.5618	97.6618	97.4618	0	0	0
16065	125	107.9191	97.6990	97.7990	97.5990	0	0	0
16066	125	108.2607	97.8355	97.9355	97.7355	0	0	0
16067	124	108.5755	97.9663	98.0663	97.8663	0	0	0
16068	125	108.9040	98.1015	98.2015	98.0015	0	0	0
16069	124	109.2059	98.2310	98.3310	98.1310	0	0	0
16070	124	109.5018	98.3598	98.4598	98.2598	0	0	0
16071	124	109.7918	98.4880	98.5880	98.3880	0	0	0
16072	123	110.0559	98.6106	98.7106	98.5106	0	0	0
16073	125	110.3548	98.7425	98.8425	98.6425	0	0	0
16074	124	110.6277	98.8688	98.9688	98.7688	0	0	0
16075	125	110.9152	98.9995	99.0995	98.8995	0	0	0
16076	125	111.1969	99.1295	99.2295	99.0295	0	0	0
16077	126	111.4929	99.2638	99.3638	99.1638	0	0	0
16078	125	111.7631	99.3925	99.4925	99.2925	0	0	0
16079	125	112.0278	99.5206	99.6206	99.4206	0	0	0
16080	125	112.2872	99.6480	99.7480	99.5480	0	0	0
16081	125	112.5415	99.7747	99.8747	99.6747	0	0	0
16082	125	112.7907	99.9008	100.0008	99.8008	0	0	0
16083	125	113.0349	100.0263	100.1263	99.9263	0	0	0
16084	125	113.2742	100.1512	100.2512	100.0512	0	0	0
16085	125	113.5087	100.2755	100.3755	100.1755	0	0	0
16086	123	113.6985	100.3891	100.4891	100.2891	0	0	0
16087	125	113.9245	100.5121	100.6121	100.4121	0	0	0
16088	126	114.1660	100.6396	100.7396	100.5396	0	0	0
16089	126	114.4027	100.7664	100.8664	100.6664	0	0	0
16090	127	114.6547	100.8975	100.9975	100.7975	0	0	0
16091	128	114.9216	101.0331	101.1331	100.9331	0	0	0
16092	128	115.1831	101.1679	101.2679	101.0679	0	0	0
16093	128	115.4395	101.3021	101.4021	101.2021	0	0	0
16094	127	115.6707	101.4305	101.5305	101.3305	0	0	0
16095	127	115.8973	101.5584	101.6584	101.4584	0	0	0
16096	128	116.1393	101.6906	101.7906	101.5906	0	0	0
16097	129	116.3965	101.8271	101.9271	101.7271	0	0	0
16098	128	116.6286	101.9580	102.0580	101.8580	0	0	0
16099	130	116.8960	102.0982	102.1982	101.9982	0	0	0
16100	130	117.1581	102.2377	102.3377	102.1377	0	0	0
16101	130	117.4150	102.3765	102.4765	102.2765	0	0	0
16102	130	117.6667	102.5147	102.6147	102.4147	0	0	0
16103	129	117.8933	102.6471	102.7471	102.5471	0	0	0
16104	129	118.1155	102.7788	102.8788	102.6788	0	0	0
16105	129	118.3332	102.9100	103.0100	102.8100	0	0	0
16106	130	118.5665	103.0454	103.1454	102.9454	0	0	0
16107	130	118.7952	103.1802	103.2802	103.0802	0	0	0
16108	132	119.0593	103.3243	103.4243	103.2243	0	0	0
16109	130	119.2781	103.4577	103.5577	103.3577	0	0	0
16110	131	119.5125	103.5954	103.6954	103.4954	0	0	0
16111	130	119.7223	103.7274	103.8274	103.6274	0	0	0
16112	130	119.9278	103.8588	103.9588	103.7588	0	0	0
16113	131	120.1493	103.9945	104.0945	103.8945	0	0	0
16114	130	120.3463	104.1245	104.2245	104.0245	0	0	0
16115	130	120.5393	104.2539	104.3539	104.1539	0	0	0
16116	131	120.7486	104.3876	104.4876	104.2876	0	0	0
16117	130	120.9336	104.5157	104.6157	104.4157	0	0	0
16118	129	121.0949	104.6381	104.7381	104.5381	0	0	0
16119	129	121.2530	104.7599	104.8599	104.6599	0	0	0
16120	131	121.4480	104.8911	104.9911	104.7911	0	0	0
16121	133	121.6790	105.0316	105.1316	104.9316	0	0	0
16122	132	121.8854	105.1665	105.2665	105.0665	0	0	0
16123	131	122.0677	105.2956	105.3956	105.1956	0	0	0
16124	131	122.2464	105.4242	105.5242	105.3242	0	0	0
16125	132	122.4414	105.5570	105.6570	105.4570	0	0	0
16126	133	122.6526	105.6943	105.7943	105.5943	0	0	0
16127	135	122.8995	105.8408	105.9408	105.7408	0	0	0
16128	135	123.1416	105.9866	106.0866	105.8866	0	0	0
16129	134	123.3587	106.1266	106.2266	106.0266	0	0	0
16130	133	123.5516	106.2610	106.3610	106.1610	0	0	0
16131	133	123.7405	106.3947	106.4947	106.2947	0	0	0
16132	134	123.9457	106.5327	106.6327	106.4327	0	0	0
16133	135	124.1668	106.6751	106.7751	106.5751	0	0	0
16134	135	124.3835	106.8167	106.9167	106.7167	0	0	0
16135	134	124.5758	106.9526	107.0526	106.8526	0	0	0
16136	134	124.7643	107.0879	107.1879	106.9879	0	0	0
16137	134	124.9490	107.2224	107.3224	107.1224	0	0	0
16138	134	125.1300	107.3563	107.4563	107.2563	0	0	0
16139	134	125.3074	107.4895	107.5895	107.3895	0	0	0
16140	134	125.4813	107.6221	107.7221	107.5221	0	0	0
16141	134	125.6516	107.7540	107.8540	107.6540	0	0	0
16142	134	125.8186	107.8852	107.9852	107.7852	0	0	0
16143	133	125.9622	108.0108	108.1108	107.9108	0	0	0
16144	134	126.1230	108.1407	108.2407	108.0407	0	0	0
16145	133	126.2605	108.2650	108.3650	108.1650	0	0	0
16146	133	126.3953	108.3887	108.4887	108.2887	0	0	0
16147	133	126.5274	108.5117	108.6117	108.4117	0	0	0
16148	134	126.6769	108.6392	108.7392	108.5392	0	0	0
16149	133	126.8033	108.7610	108.8610	108.6610	0	0	0
16150	133	126.9273	108.8822	108.9822	108.7822	0	0	0
16151	133	127.0487	109.0028	109.1028	108.9028	0	0	0
16152	133	127.1677	109.1228	109.2228	109.0228	0	0	0
16153	133	127.2844	109.2421	109.3421	109.1421	0	0	0
16154	133	127.3987	109.3609	109.4609	109.2609	0	0	0
16155	135	127.5507	109.4891	109.5891	109.3891	0	0	0
16156	135	127.6997	109.6167	109.7167	109.5167	0	0	0
16157	134	127.8257	109.7386	109.8386	109.6386	0	0	0
16158	134	127.9492	109.8599	109.9599	109.7599	0	0	0
16159	134	128.0702	109.9806	110.0806	109.8806	0	0	0
16160	135	128.2088	110.1057	110.2057	110.0057	0	0	0
16161	135	128.3446	110.2302	110.3302	110.1302	0	0	0
16162	134	128.4577	110.3490	110.4490	110.2490	0	0	0
16163	134	128.5686	110.4673	110.5673	110.3673	0	0	0
16164	135	128.6972	110.5899	110.6899	110.4899	0	0	0
16165	136	128.8433	110.7170	110.8170	110.6170	0	0	0
16166	134	128.9464	110.8334	110.9334	110.7334	0	0	0
16167	135	129.0675	110.9542	111.0542	110.8542	0	0	0
16168	136	129.2061	111.0795	111.1795	110.9795	0	0	0
16169	137	129.3620	111.2091	111.3091	111.1091	0	0	0
16170	137	129.5148	111.3380	111.4380	111.2380	0	0	0
16171	137	129.6645	111.4663	111.5663	111.3663	0	0	0
16172	137	129.8112	111.5940	111.6940	111.4940	0	0	0
16173	137	129.9550	111.7210	111.8210	111.6210	0	0	0
16174	140	130.1559	111.8624	111.9624	111.7624	0	0	0
16175	140	130.3527	112.0031	112.1031	111.9031	0	0	0
16176	141	130.5657	112.1481	112.2481	112.0481	0	0	0
16177	140	130.7544	112.2874	112.3874	112.1874	0	0	0
16178	140	130.9393	112.4259	112.5259	112.3259	0	0	0
16179	139	131.1005	112.5588	112.6588	112.4588	0	0	0
16180	139	131.2585	112.6910	112.7910	112.5910	0	0	0
16181	141	131.4533	112.8325	112.9325	112.7325	0	0	0
16182	142	131.6643	112.9784	113.0784	112.8784	0	0	0
16183	143	131.8910	113.1285	113.2285	113.0285	0	0	0
16184	144	132.1331	113.2828	113.3828	113.1828	0	0	0
16185	146	132.4105	113.4464	113.5464	113.3464	0	0	0
16186	143	132.6223	113.5942	113.6942	113.4942	0	0	0
16187	143	132.8298	113.7412	113.8412	113.6412	0	0	0
16188	143	133.0332	113.8875	113.9875	113.7875	0	0	0
16189	143	133.2326	114.0331	114.1331	113.9331	0	0	0
16190	143	133.4279	114.1779	114.2779	114.0779	0	0	0
16191	143	133.6194	114.3220	114.4220	114.2220	0	0	0
16192	144	133.8270	114.4704	114.5704	114.3704	0	0	0
16193	144	134.0304	114.6181	114.7181	114.5181	0	0	0
16194	147	134.2898	114.7800	114.8800	114.6800	0	0	0
16195	145	134.5040	114.9311	115.0311	114.8311	0	0	0
16196	145	134.7139	115.0814	115.1814	114.9814	0	0	0
16197	145	134.9197	115.2310	115.3310	115.1310	0	0	0
16198	145	135.1213	115.3799	115.4799	115.2799	0	0	0
16199	145	135.3188	115.5280	115.6280	115.4280	0	0	0
16200	146	135.5325	115.6803	115.7803	115.5803	0	0	0
16201	145	135.7218	115.8269	115.9269	115.7269	0	0	0
16202	145	135.9074	115.9728	116.0728	115.8728	0	0	0
16203	145	136.0892	116.1179	116.2179	116.0179	0	0	0
16204	146	136.2875	116.2673	116.3673	116.1673	0	0	0
16205	147	136.5017	116.4210	116.5210	116.3210	0	0	0
16206	146	136.6917	116.5689	116.6689	116.4689	0	0	0
16207	147	136.8978	116.7210	116.8210	116.6210	0	0	0
16208	148	137.1199	116.8774	116.9774	116.7774	0	0	0
16209	147	137.3175	117.0281	117.1281	116.9281	0	0	0
16210	149	137.5511	117.1879	117.2879	117.0879	0	0	0
16211	147	137.7401	117.3370	117.4370	117.2370	0	0	0
16212	149	137.9653	117.4953	117.5953	117.3953	0	0	0
16213	149	138.1860	117.6528	117.7528	117.5528	0	0	0
16214	150	138.4223	117.8145	117.9145	117.7145	0	0	0
16215	149	138.6338	117.9705	118.0705	117.8705	0	0	0
16216	150	138.8612	118.1306	118.2306	118.0306	0	0	0
16217	152	139.1239	118.3000	118.4000	118.2000	0	0	0
16218	149	139.3215	118.4535	118.5535	118.3535	0	0	0
16219	148	139.4950	118.6012	118.7012	118.5012	0	0	0
16220	149	139.6851	118.7532	118.8532	118.6532	0	0	0
16221	149	139.8714	118.9044	119.0044	118.8044	0	0	0
16222	152	140.1140	119.0699	119.1699	118.9699	0	0	0
16223	153	140.3717	119.2396	119.3396	119.1396	0	0	0
16224	153	140.6243	119.4084	119.5084	119.3084	0	0	0
16225	154	140.8918	119.5813	119.6813	119.4813	0	0	0
16226	153	141.1340	119.7484	119.8484	119.6484	0	0	0
16227	155	141.4113	119.9247	120.0247	119.8247	0	0	0
16228	156	141.7031	120.1050	120.2050	120.0050	0	0	0
16229	156	141.9890	120.2845	120.3845	120.1845	0	0	0
16230	156	142.2692	120.4631	120.5631	120.3631	0	0	0
16231	156	142.5438	120.6408	120.7408	120.5408	0	0	0
16232	155	142.7930	120.8126	120.9126	120.7126	0	0	0
16233	157	143.0771	120.9935	121.0935	120.8935	0	0	0
16234	154	143.2956	121.1585	121.2585	121.0585	0	0	0
16235	155	143.5296	121.3278	121.4278	121.2278	0	0	0
16236	156	143.7790	121.5011	121.6011	121.4011	0	0	0
16237	155	144.0035	121.6686	121.7686	121.5686	0	0	0
16238	154	144.2034	121.8303	121.9303	121.7303	0	0	0
16239	154	144.3993	121.9911	122.0911	121.8911	0	0	0
16240	155	144.6113	122.1562	122.2562	122.0562	0	0	0
16241	154	144.7991	122.3154	122.4154	122.2154	0	0	0
16242	155	145.0031	122.4788	122.5788	122.3788	0	0	0
16243	157	145.2431	122.6514	122.7514	122.5514	0	0	0
16244	157	145.4782	122.8232	122.9232	122.7232	0	0	0
16245	158	145.7286	122.9990	123.0990	122.8990	0	0	0
16246	158	145.9741	123.1740	123.2740	123.0740	0	0	0
16247	157	146.1946	123.3432	123.4432	123.2432	0	0	0
16248	158	146.4307	123.5165	123.6165	123.4165	0	0	0
16249	159	146.6821	123.6939	123.7939	123.5939	0	0	0
16250	160	146.9484	123.8754	123.9754	123.7754	0	0	0
16251	160	147.2095	124.0560	124.1560	123.9560	0	0	0
16252	159	147.4453	124.2307	124.3307	124.1307	0	0	0
16253	160	147.6964	124.4096	124.5096	124.3096	0	0	0
16254	159	147.9225	124.5825	124.6825	124.4825	0	0	0
16255	160	148.1640	124.7596	124.8596	124.6596	0	0	0
16256	158	148.3607	124.9258	125.0258	124.8258	0	0	0
16257	159	148.5735	125.0962	125.1962	124.9962	0	0	0
16258	159	148.7820	125.2657	125.3657	125.1657	0	0	0
16259	160	149.0064	125.4394	125.5394	125.3394	0	0	0
16260	160	149.2263	125.6122	125.7122	125.5122	0	0	0
16261	160	149.4417	125.7841	125.8841	125.6841	0	0	0
16262	161	149.6729	125.9602	126.0602	125.8602	0	0	0
16263	160	149.8795	126.1304	126.2304	126.0304	0	0	0
16264	161	150.1019	126.3048	126.4048	126.2048	0	0	0
16265	166	150.4198	126.5032	126.6032	126.4032	0	0	0
16266	163	150.6714	126.6857	126.7857	126.5857	0	0	0
16267	162	150.8980	126.8623	126.9623	126.7623	0	0	0
16268	163	151.1400	127.0430	127.1430	126.9430	0	0	0
16269	164	151.3972	127.2278	127.3278	127.1278	0	0	0
16270	162	151.6093	127.4016	127.5016	127.3016	0	0	0
16271	163	151.8371	127.5796	127.6796	127.4796	0	0	0
16272	166	152.1204	127.7717	127.8717	127.6717	0	0	0
16273	166	152.3980	127.9629	128.0629	127.8629	0	0	0
16274	166	152.6700	128.1531	128.2531	128.0531	0	0	0
16275	167	152.9566	128.3473	128.4473	128.2473	0	0	0
16276	168	153.2575	128.5455	128.6455	128.4455	0	0	0
16277	166	153.5123	128.7328	128.8328	128.6328	0	0	0
16278	167	153.7821	128.9242	129.0242	128.8242	0	0	0
16279	167	154.0464	129.1145	129.2145	129.0145	0	0	0
16280	167	154.3055	129.3040	129.4040	129.2040	0	0	0
16281	167	154.5594	129.4924	129.5924	129.3924	0	0	0
16282	167	154.8082	129.6800	129.7800	129.5800	0	0	0
16283	167	155.0520	129.8666	129.9666	129.7666	0	0	0
16284	168	155.3110	130.0572	130.1572	129.9572	0	0	0
16285	167	155.5448	130.2420	130.3420	130.1420	0	0	0
16286	167	155.7739	130.4258	130.5258	130.3258	0	0	0
16287	166	155.9784	130.6036	130.7036	130.5036	0	0	0
16288	166	156.1788	130.7806	130.8806	130.6806	0	0	0
16289	165	156.3553	130.9517	131.0517	130.8517	0	0	0
16290	166	156.5482	131.1269	131.2269	131.0269	0	0	0
16291	166	156.7372	131.3013	131.4013	131.2013	0	0	0
16292	167	156.9424	131.4798	131.5798	131.3798	0	0	0
16293	168	157.1636	131.6624	131.7624	131.5624	0	0	0
16294	167	157.3603	131.8391	131.9391	131.7391	0	0	0
16295	167	157.5531	132.0149	132.1149	131.9149	0	0	0
16296	168	157.7621	132.1948	132.2948	132.0948	0	0	0
16297	169	157.9868	132.3788	132.4788	132.2788	0	0	0
16298	168	158.1871	132.5570	132.6570	132.4570	0	0	0
16299	168	158.3833	132.7342	132.8342	132.6342	0	0	0
16300	167	158.5557	132.9055	133.0055	132.8055	0	0	0
16301	168	158.7446	133.0810	133.1810	132.9810	0	0	0
16302	168	158.9297	133.2556	133.3556	133.1556	0	0	0
16303	167	159.0911	133.4243	133.5243	133.3243	0	0	0
16304	169	159.2893	133.6022	133.7022	133.5022	0	0	0
16305	170	159.5035	133.7842	133.8842	133.6842	0	0	0
16306	170	159.7134	133.9652	134.0652	133.8652	0	0	0
16307	170	159.9191	134.1454	134.2454	134.0454	0	0	0
16308	170	160.1207	134.3247	134.4247	134.2247	0	0	0
16309	170	160.3183	134.5031	134.6031	134.4031	0	0	0
16310	169	160.4920	134.6755	134.7755	134.5755	0	0	0
16311	169	160.6621	134.8472	134.9472	134.7472	0	0	0
16312	169	160.8289	135.0179	135.1179	134.9179	0	0	0
16313	170	161.0123	135.1928	135.2928	135.0928	0	0	0
16314	169	161.1721	135.3619	135.4619	135.2619	0	0	0
16315	169	161.3286	135.5301	135.6301	135.4301	0	0	0
16316	170	161.5020	135.7024	135.8024	135.6024	0	0	0
16317	173	161.7320	135.8889	135.9889	135.7889	0	0	0
16318	172	161.9374	136.0695	136.1695	135.9695	0	0	0
16319	172	162.1386	136.2491	136.3491	136.1491	0	0	0
16320	174	162.3758	136.4379	136.5379	136.3379	0	0	0
16321	171	162.5483	136.6107	136.7107	136.5107	0	0	0
16322	171	162.7174	136.7826	136.8826	136.6826	0	0	0
16323	171	162.8830	136.9537	137.0537	136.8537	0	0	0
16324	171	163.0454	137.1239	137.2239	137.0239	0	0	0
16325	171	163.2044	137.2933	137.3933	137.1933	0	0	0
16326	172	163.3804	137.4669	137.5669	137.3669	0	0	0
16327	172	163.5528	137.6395	137.7395	137.5395	0	0	0
16328	171	163.7017	137.8063	137.9063	137.7063	0	0	0
16329	172	163.8677	137.9773	138.0773	137.8773	0	0	0
16330	172	164.0303	138.1474	138.2474	138.0474	0	0	0
16331	173	164.2097	138.3217	138.4217	138.2217	0	0	0
16332	174	164.4055	138.5001	138.6001	138.4001	0	0	0
16333	174	164.5974	138.6776	138.7776	138.5776	0	0	0
16334	173	164.7655	138.8492	138.9492	138.7492	0	0	0
16335	173	164.9301	139.0199	139.1199	138.9199	0	0	0
16336	174	165.1115	139.1948	139.2948	139.0948	0	0	0
16337	173	165.2693	139.3639	139.4639	139.2639	0	0	0
16338	173	165.4239	139.5320	139.6320	139.4320	0	0	0
16339	173	165.5754	139.6994	139.7994	139.5994	0	0	0
16340	174	165.7439	139.8709	139.9709	139.7709	0	0	0
16341	175	165.9291	140.0465	140.1465	139.9465	0	0	0
16342	175	166.1105	140.2213	140.3213	140.1213	0	0	0
16343	175	166.2883	140.3952	140.4952	140.2952	0	0	0
16344	175	166.4625	140.5682	140.6682	140.4682	0	0	0
16345	176	166.6533	140.7454	140.8454	140.6454	0	0	0
16346	175	166.8202	140.9166	141.0166	140.8166	0	0	0
16347	178	167.0438	141.1021	141.2021	141.0021	0	0	0
16348	180	167.3029	141.2965	141.3965	141.1965	0	0	0
16349	180	167.5568	141.4901	141.5901	141.3901	0	0	0
16350	179	167.7857	141.6776	141.7776	141.5776	0	0	0
16351	178	167.9900	141.8592	141.9592	141.7592	0	0	0
16352	178	168.1902	142.0399	142.1399	141.9399	0	0	0
16353	179	168.4064	142.2247	142.3247	142.1247	0	0	0
16354	177	168.5783	142.3986	142.4986	142.2986	0	0	0
16355	177	168.7467	142.5716	142.6716	142.4716	0	0	0
16356	178	168.9318	142.7488	142.8488	142.6488	0	0	0
16357	179	169.1331	142.9300	143.0300	142.8300	0	0	0
16358	179	169.3305	143.1104	143.2104	143.0104	0	0	0
16359	178	169.5039	143.2848	143.3848	143.1848	0	0	0
16360	178	169.6738	143.4584	143.5584	143.3584	0	0	0
16361	179	169.8603	143.6361	143.7361	143.5361	0	0	0
16362	178	170.0231	143.8079	143.9079	143.7079	0	0	0
16363	179	170.2026	143.9839	144.0839	143.8839	0	0	0
16364	178	170.3586	144.1540	144.2540	144.0540	0	0	0
16365	179	170.5314	144.3282	144.4282	144.2282	0	0	0
16366	181	170.7408	144.5115	144.6115	144.4115	0	0	0
16367	182	170.9660	144.6990	144.7990	144.5990	0	0	0
16368	181	171.1667	144.8805	144.9805	144.7805	0	0	0
16369	181	171.3633	145.0611	145.1611	144.9611	0	0	0
16370	183	171.5961	145.2508	145.3508	145.1508	0	0	0
16371	184	171.8441	145.4445	145.5445	145.3445	0	0	0
16372	186	172.1272	145.6473	145.7473	145.5473	0	0	0
16373	187	172.4247	145.8541	145.9541	145.7541	0	0	0
16374	186	172.6962	146.0548	146.1548	145.9548	0	0	0
16375	185	172.9423	146.2495	146.3495	146.1495	0	0	0
16376	185	173.1834	146.4433	146.5433	146.3433	0	0	0
16377	185	173.4198	146.6361	146.7361	146.5361	0	0	0
16378	185	173.6514	146.8279	146.9279	146.7279	0	0	0
16379	186	173.8983	147.0237	147.1237	146.9237	0	0	0
16380	186	174.1404	147.2186	147.3186	147.1186	0	0	0
16381	185	174.3576	147.4075	147.5075	147.3075	0	0	0
16382	185	174.5704	147.5955	147.6955	147.4955	0	0	0
16383	185	174.7790	147.7825	147.8825	147.6825	0	0	0
16384	185	174.9834	147.9686	148.0686	147.8686	0	0	0
16385	186	175.2038	148.1588	148.2588	148.0588	0	0	0
16386	187	175.4397	148.3530	148.4530	148.2530	0	0	0
16387	186	175.6509	148.5412	148.6412	148.4412	0	0	0
16388	185	175.8379	148.7235	148.8235	148.6235	0	0	0
16389	185	176.0211	148.9049	149.0049	148.8049	0	0	0
16390	186	176.2207	149.0904	149.1904	148.9904	0	0	0
16391	187	176.4363	149.2799	149.3799	149.1799	0	0	0
16392	187	176.6476	149.4685	149.5685	149.3685	0	0	0
16393	186	176.8346	149.6512	149.7512	149.5512	0	0	0
16394	185	176.9979	149.8279	149.9279	149.7279	0	0	0
16395	185	177.1580	150.0038	150.1038	149.9038	0	0	0
16396	185	177.3148	150.1787	150.2787	150.0787	0	0	0
16397	185	177.4685	150.3529	150.4529	150.2529	0	0	0
16398	185	177.6191	150.5261	150.6261	150.4261	0	0	0
16399	184	177.7467	150.6935	150.7935	150.5935	0	0	0
16400	185	177.8918	150.8650	150.9650	150.7650	0	0	0
16401	186	178.0540	151.0407	151.1407	150.9407	0	0	0
16402	183	178.1529	151.2005	151.3005	151.1005	0	0	0
16403	184	178.2698	151.3645	151.4645	151.2645	0	0	0
16404	184	178.3844	151.5276	151.6276	151.4276	0	0	0
